app_id,app_name,count
293160,AntharioN,111
72900,Winter Voices,111
477870,Yomawari: Night Alone,111
457680,OPUS: The Day We Found Earth,111
476530,Children of a Dead Earth,111
489360,CASE: Animatronics,111
211970,Test Drive®: Ferrari Racing Legends,111
313140,Blackbay Asylum,110
22670,Alien Breed 3: Descent,110
342610,HyperRogue,110
307570,A Golden Wake,110
345200,Tasty Blue,110
271920,Worlds Adrift Island Creator,110
356510,Soccer Rage,110
484950,EvilMaze,110
338050,Anoxemia,110
34820,Combat Wings: Battle of Britain,110
1630,Disciples II: Rise of the Elves,110
40420,Tidalis,110
359400,Why Am I Dead At Sea,109
360550,Cursed Sight,109
384310,Dead In Bermuda,109
337820,The Mims Beginning,109
33610,Broken Sword 3 - the Sleeping Dragon,109
237590,R.I.P.D.: The Game,109
33180,Zombie Shooter 2,109
324610,The Shopkeeper,109
259760,Two Brothers,109
297920,Space Colony,109
246740,Huntsman - The Orphanage Halloween Edition,109
361670,STAR WARS™: X-Wing Alliance™,109
494810,VR: Vacate the Room,109
405950,Lowglow,109
284050,Sanitarium,109
431450,Alchemist's Awakening,109
292400,Unrest,109
315850,Amazing Princess Sarah,108
418300,Wick,108
9060,HeXen II,108
334030,Epic Arena,108
313130,Metrocide,108
438080,Surfingers,108
335070,VRC PRO,108
351940,The Descendant,108
25910,Supreme Ruler 2020: Gold,108
298180,The Desolate Hope,108
15370,Heroes of Might & Magic V: Tribes of the East,108
349680,Supercharged Robot VULKAISER,108
344340,Front Office Football Seven,108
411820,The FOO Show,108
214570,Ether Vapor Remaster,108
496550,Noob Squad,107
307010,Northmark: Hour of the Wolf,107
278100,RIVE,107
389220,Maximum Override,107
350910,Streets of Fury EX,107
248610,Door Kickers,107
446990,The Huntsman: Winter's Curse,107
422630,Metaverse Construction Kit,107
446540,Smash Up,107
351250,Avalanche 2: Super Avalanche,107
291710,The Lost Crown,107
383270,Hue,107
325730,The Hive,107
264060,Full Bore,107
342490,Shipwreck,107
362870,RPG Maker 2003,107
301610,OpenCanvas 6,107
300610,Pure Pool,107
27400,Dangerous High School Girls in Trouble!,107
42140,Hamilton's Great Adventure,107
406080,Ant War: Domination,106
98500,Naval Warfare,106
409890,Stranger of Sword City,106
344500,Three Fourths Home: Extended Edition,106
324190,CodeSpells,106
357280,Alter World,106
414190,Junk Jack,106
280140,Millennium - A New Hope,106
299420,CubeGun,106
467930,SMASHING THE BATTLE,106
17100,Children of the Nile,106
3130,Men of War: Red Tide,106
346830,FINAL FANTASY IV: THE AFTER YEARS,106
233530,Wake,106
4890,Cossacks II: Battle for Europe,106
415740,OmniBus,106
253880,Earth 2150 Trilogy,106
233210,Air Conflicts: Vietnam,105
399430,Tinboy,105
10110,Space Quest Collection,105
416450,Emporea,105
340830,Razenroth,105
21780,Driver: Parallel Lines,105
373920,Eisenhorn: XENOS,105
262210,Last Knight: Rogue Rider Edition,105
369290,Airport Madness: World Edition,105
348380,The Interview,105
469650,Disney Movies VR,105
324470,SinaRun,105
378300,The Knobbly Crook,105
363420,Leap of Fate,105
293880,Dark Scavenger,105
508550,Sneak Thief,104
94620,Hector: Ep 3,104
357290,Red Lake,104
290280,Volt,104
274170,Hotline Miami 2: Wrong Number,104
437920,Tricky Towers,104
325790,Fallen: A2P Protocol,104
348510,Autobahn Police Simulator,104
327400,Sid Meier's Colonization (Classic),104
489000,The Infinite Black,103
382120,Journey To The Center Of The Earth,103
338140,Venetica,103
340540,TDP4:Team Battle,103
338060,Mahjong Pretty Girls Battle,103
386700,The Oil Blue,103
415950,Yohjo Simulator,103
279720,The I of the Dragon,103
34600,Order of War,103
46750,Dark Fall: Lost Souls,103
339510,Psy High,103
95900,Air Conflicts - Secret Wars,103
523000,Princess Maker 2 Refine,103
395570,"!""We Are The Dwarves""!",103
335840,Goats on a Bridge,103
227760,March of the Eagles,103
312790,Agarest: Generations of War 2,103
337040,Deadnaut,103
40960,Stronghold 2,102
291250,Jumpdrive,102
65560,Painkiller: Redemption,102
355130,MotoGP™15,102
449000,Steno Arcade,102
259640,Guise Of The Wolf,102
327560,Near Death,102
377670,G-senjou no Maou - The Devil on G-String,102
348540,Divine Slice of Life,102
429830,Unseen Diplomacy,102
301300,Chicken Invaders 4,102
373750,DinoSystem,102
358770,The Reject Demon: Toko Chapter 0 - Prelude,102
313980,Proxy Blade Zero,102
329650,NAM,102
289890,"7,62 High Calibre",102
209690,Fieldrunners,101
344630,Princess Evangile,101
396060,The Rose and I,101
344410,Magnetic: Cage Closed,101
451780,Trillion,101
6810,Commandos: Beyond the Call of Duty,101
331220,Thief Town,101
443420,Artificial Defense,101
334560,Square Heroes,101
224980,Tomb Raider: The Last Revelation,101
343560,Bob Was Hungry,101
298930,Darkness Within: In Pursuit of Loath Nolder,101
338760,Death Ray Manta,101
332250,The Next Penelope,101
19800,Brothers in Arms: Earned in Blood,100
336130,Shardlight,100
341120,Glorkian Warrior: The Trials Of Glork,100
438030,Dead6hot,100
276890,FATE: Undiscovered Realms,100
434520,Simutrans,100
18400,Crazy Machines 2,100
435060,GameLooper,100
427030,Xuan-Yuan Sword: The Gate of Firmament,100
319450,Chariot,100
368720,Sirius Online,100
368180,Polyball,100
347440,Pneuma: Breath of Life,100
416790,The Metronomicon: Slay The Dance Floor,100
290040,Retro Game Crunch,100
482390,The Night Cafe,100
414950,Star Nomad 2,100
369550,Blacksea Odyssey,100
466240,Deceit,100
27920,Booster Trooper,100
57620,Patrician IV: Steam Special Edition,100
227800,Retrovirus,100
332790,Darkness Assault,100
330100,BossConstructor,100
291450,Smugglers 5,99
436490,La Peri,99
403900,Clergy Splode,99
403040,Driver Booster 3 for STEAM,99
440740,Tap Tap Legions - Epic battles within 5 seconds!,99
406870,Eventide: Slavic Fable,99
321030,One Day For Ched,99
418110,MoW: Face Off XL,99
331650,Carmageddon TDR 2000,99
335920,Ephemerid: A Musical Adventure,99
336040,Combat Monsters,99
355060,Sebastien Loeb Rally EVO,99
307590,Penarium,99
33950,The Fish Fillets 2,99
22130,Hearts of Iron II: Complete,99
394540,Spaceport Hope,99
312300,Heroes Rise: HeroFall,99
318090,Dicetiny,99
466800,The Dope Game,99
340580,Armed with Wings: Rearmed,98
202070,Choplifter HD,98
436220,A-10 VR,98
416640,Diabolical,98
307760,Zoo Park,98
460160,The Leisure of Grisaia,98
80300,Puzzle Bots,98
301690,Cobi Treasure Deluxe,98
303690,FATE: The Cursed King,98
433280,Warlords Battlecry III,98
329190,Volo Airsport,98
200020,Global Ops: Commando Libya,98
253390,Hot Tin Roof: The Cat That Wore A Fedora,98
252710,The Last Express Gold Edition,98
350150,Scraps: Modular Vehicle Combat,98
288260,Conflicks - Revolutionary Space Battles,97
18020,"On the Rain-Slick Precipice of Darkness, Episode Two",97
272990,GAUGE,97
7020,Rogue Trooper,97
434020,Last Hope - Tower Defense,97
269590,Claustrophobia: The Downward Struggle,97
397390,Space Food Truck,97
346220,Lif,97
345240,SHOGUN: Total War™ - Collection,97
105450,Age of Empires® III (2007),97
277500,Farming World,97
304410,Hexcells Infinite,97
459090,Masquerada: Songs and Shadows,97
104000,iBomber Defense,97
65600,Gothic 3 Forsaken Gods Enhanced Edition,97
311140,The Stalin Subway,97
263480,Final Rush,97
306630,Civil War II,97
500500,Simple VR Video Player,97
483960,Purino Party,96
439920,Royal Heroes,96
273240,Armored Hunter GUNHOUND EX,96
352780,An Octave Higher,96
98900,Alien Hallway,96
444720,Inexistence,96
286540,Nearwood - Collector's Edition,96
105420,Ms. Splosion Man,96
444930,Zaccaria Pinball,96
512220,Trickster VR,96
269610,Arcane Worlds,96
339160,Tales of the Orient: The Rising Sun,96
311770,LEGO® Pirates of the Caribbean The Video Game,96
429620,Dungeon Rushers,96
73220,Supreme Ruler Cold War,96
356430,Chris Sawyer's Locomotion,96
12640,Drakensang,96
333220,Cherry Tree High I! My! Girls!,96
427510,Way of the Samurai 3,96
371300,Knee Deep,95
2780,Arma: Combat Operations,95
96100,Defy Gravity,95
378100,Nyctophobia,95
358960,Canabalt,95
251230,Livelock,95
291960,Elminage Gothic,95
445110,Tasty Planet: Back for Seconds,95
359560,Shutter,95
516510,Orake Classic,95
41700,S.T.A.L.K.E.R.: Call of Pripyat,95
247120,Portal 2 Sixense Perceptual Pack,95
545050,Badiya,95
110400,inMomentum,95
302130,Brink of Consciousness: Dorian Gray Syndrome,95
281280,Mashed,95
356530,The Confines Of The Crown,95
338800,Seven Kingdoms 2 HD,95
440760,Cube Destroyer,95
380750,Anima Gate of Memories,95
390720,Anarcute,95
223330,Sea Dogs: To Each His Own,95
299110,Theatre Of The Absurd,94
273600,Descent: Freespace - The Great War,94
278640,Terrian Saga: KR-17,94
279580,Devil's Dare,94
371330,Two Digits,94
323460,Raiden IV: OverKill,94
341950,Lux Delux,94
328270,Leviathan: The Last Day of the Decade,94
343280,Zotrix,94
409000,Mystery Chronicle: One Way Heroics,94
406550,Umineko When They Cry - Question Arcs,94
325180,AppGameKit Classic,94
326120,Horizon Shift,94
431260,Cursed,94
377970,Void & Meddler,94
251910,Solar Flux,94
264220,Mr. Bree+,94
402060,Californium,94
378800,Police Tactics: Imperio,94
280720,Imagine Earth,93
115210,American Conquest,93
338810,Demise of Nations,93
370460,Arcana Heart 3 LOVE MAX!!!!!,93
397040,Sphere 3: Enchanted World,93
3600,Escape Rosecliff Island,93
284260,PANORAMICAL,93
331720,Survivor Squad: Gauntlets,93
348490,Beyond Sol,93
431710,Space Pilgrim Episode II: Epsilon Indi,93
261960,Cube & Star: An Arbitrary Love,93
444480,Broken Dreams,93
412310,Labyrinth,93
278810,LA Cops,93
335100,Dwarf Tower,93
303310,The House in Fata Morgana,93
57800,Doc Clock: The Toasted Sandwich of Time,93
201040,Galcon Legends,93
237470,Battle Worlds: Kronos,92
266190,Astral Terra,92
253960,Jack Orlando Director's Cut,92
243280,Poof,92
350780,MANOS: The Hands of Fate ~ Director's Cut,92
368160,WORLD END ECONOMiCA episode.02,92
341030,Colonial Conquest,92
324710,To Be or Not To Be,92
407980,Sakura Beach 2,92
259340,Chicken Shoot Gold,92
297310,Pro Wrestling X,92
44690,GT Legends,92
396860,Over The Hills And Far Away,92
505700,Anyland,92
252750,MouseCraft,92
489560,Astroflux,92
212700,Party of Sin,92
418910,Idle Civilization,92
46570,Grotesque Tactics 2 - Dungeons and Donuts,92
46490,Still Life 2,92
331190,Master Spy,92
301560,White Night,91
371010,Nomad Fleet,91
33990,AlternativA,91
337630,Bermuda,91
390730,Sora,91
289300,Faces of War,91
404690,This Book Is A Dungeon,91
357720,Inside My Radio,91
392020,RFLEX,91
339570,Enemy,91
281750,Munin,91
489600,The Golf Club VR,91
412460,Villagers,91
420000,Home Design 3D,91
324070,iO,91
284100,Unclaimed World,91
269350,Montas,91
402880,Age of Barbarian Extended Cut,90
485000,Cthulhu Realms,90
341390,Vulture for NetHack,90
434120,To Burn in Memory,90
360620,Spellsworn,90
330770,Radial-G : Racing Revolved,90
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,90
488660,Just Deserts,90
330620,It's A Wipe!,90
269010,Science Girls,90
263460,Girls Like Robots,90
451880,Catch a Falling Star,90
206610,3SwitcheD,90
315550,Taxi,90
280620,Fiesta Online,90
375220,Bitweb,90
329020,Battlegrounds of Eldhelm,90
275100,Shelter 2,90
289340,Freight Tycoon Inc.,89
365900,Pixel Dungeon,89
295610,Inescapable,89
316750,Tetris® Ultimate,89
355000,GlassWire,89
352240,The Westport Independent,89
400180,Okhlos: Omega,89
38430,Kingpin,89
256050,Adventure Park,89
442070,Drawful 2,89
400030,Cloney,89
305780,Echo of the Wilds,89
523710,Sword Master VR,89
354430,STAR WARS™: X-Wing Special Edition,88
1600,Dangerous Waters,88
403590,Klepto,88
297330,Arcadecraft,88
105700,Tobe's Vertical Adventure,88
10100,King's Quest Collection,88
356000,The Hero of Kendrickstone,88
15270,Cold Fear,88
293460,I Shall Remain,88
357600,Unium,88
329790,Krosmaster Arena,88
526740,hack_me,88
510620,THOTH,88
202410,Scoregasm,88
244950,Where is my Heart?,88
352430,Farlight Explorers,88
461890,NORTH,88
400580,Black Closet,87
485870,Super Duper Party Pooper,87
345080,Flame Over,87
286660,Avoid Sensory Overload,87
387930,The Tape,87
312350,Commander : The Great War,87
210170,Spirits,87
327010,Motorama,87
12470,Port Royale 2,87
287860,8-Bit Commando,87
22500,Spectromancer,87
381100,The Men of Yoshiwara: Kikuya,87
341020,Chronicles of Teddy,87
444350,HACK_IT,87
92900,Agricultural Simulator 2011: Extended Edition,87
440540,Ara Fell: Enhanced Edition,87
538870,EVE: Valkyrie,87
397570,Shmadow,87
450670,Table Top Racing: World Tour,87
29130,Musaic Box,87
90500,Guardians of Graxia,87
35800,BRAINPIPE: A Plunge to Unhumanity,87
363980,Forget Me Not: My Organic Garden,87
244690,Face Noir,87
204390,Pineapple Smash Crew ,87
17140,Hinterland,87
351230,Counter Spell,87
45410,Ignite,87
346460,Vector 36,86
343070,World of Subways 4 – New York Line 7,86
23400,Imperium Romanum: Gold Edition,86
346470,Tennis Elbow 2013,86
501190,Axis Football 2016,86
510630,Soccer Manager 2017,86
433920,Aveyond 4: Shadow of the Mist,86
322850,Pro Cycling Manager 2015,86
373480,1993 Space Machine,86
297100,Beyond Space,86
33620,Crash Time III,86
386510,Pyramid Raid,86
297060,Freaking Meatbags,86
308460,War in a Box: Paper Tanks,86
7530,Two Worlds II Castle Defense,86
1610,Space Empires IV Deluxe,86
382420,E.T. Armies,86
421660,Harmonia,86
204760,Deep Black : Reloaded,86
92210,Hitogata Happa,86
330470,Over The Void,86
321560,The Sun and Moon,86
405650,Zero Reflex,86
336150,Virtual Pool 4,86
279990,Bridge Constructor Playground,85
267980,Hostile Waters: Antaeus Rising,85
462100,Starr Mazer: DSP,85
331340,Tulpa,85
400790,The Juicer,85
334210,Fortified,85
300320,The Few,85
365190,TASTEE: Lethal Tactics,85
466980,Can't Drive This,85
341730,Dustoff Heli Rescue,85
388420,In Between,85
250740,Ragnarok Online - Free to Play - European Version,85
285070,Between Me and The Night,85
39630,AquaNox,85
9000,Wolfenstein 3D: Spear of Destiny,85
312640,Power-Up,85
369420,9 Clues 2: The Ward,85
65270,Demolition Company Gold,85
11130,Sherlock Holmes: The Mystery of The Mummy,85
212110,Sugar Cube: Bittersweet Factory,85
359610,Assassin’s Creed® Chronicles: India,85
92600,Xotic,85
392410,ToyOdyssey,85
304910,Sky Gamblers: Storm Raiders,85
270190,1Heart,85
427660,NightCry,85
25500,Cricket Revolution,84
2840,X: Beyond the Frontier,84
436160,The Panic Room. House of secrets.,84
385590,Lethal RPG: War,84
39110,Season of Mystery : The Cherry Blossom Murders,84
434430,Abbot's Book Demo,84
441050,Polandball: Can into Space!,84
342230,Air Guardians,84
464470,BloodGate,84
468820,Titans of Space PLUS,84
290990,Flower Shop: Summer In Fairbrook,84
341150,Age of Fear 2: The Chaos Lord GOLD,84
209230,Sherlock Holmes and The Hound of The Baskervilles,84
389050,Pocket Rumble,84
382090,Dungeon Nightmares II : The Memory,84
434620,Pythagoria,84
394130,Water Bears VR,83
350600,BIOS,83
435440,Galaxy Control: 3D Strategy,83
421630,A Study in Steampunk: Choice by Gaslight,83
11140,Sherlock Holmes: The Awakened - Remastered,83
445770,Airport Madness 3D,83
457010,StarsOne,83
115200,Cossacks II: Napoleonic Wars,83
297290,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,83
70650,Worms Blast,83
325930,Viking Squad,83
301380,Date Warp,83
298340,Flashout 2,83
246920,Bombernauts,83
336790,KWAAN,83
325060,Parallax,83
40350,Lost Horizon,83
461780,Moonstone Tavern,83
354860,The Adventures of Tree,83
397780,A Wise Use of Time,82
518670,Intensive Exposure,82
335120,Serpent in the Staglands,82
6270,Ducati World Championship,82
299050,Blood II: The Chosen + Expansion,82
318330,Mecha Ace,82
345860,Super Galaxy Squadron EX Turbo,82
350020,The Gate,82
502770,Voodoo Garden,82
423810,Marooners,82
314180,Deathsmiles,82
458560,Plastic Playground,82
531930,Dungeon Rats,82
421740,Goetia,82
252270,Zombie Tycoon 2: Brainhov's Revenge,82
50510,Burn Zombie Burn,82
39560,Painkiller: Resurrection,82
459310,The Hero Project: Redemption Season,82
530920,Archimedes,82
303510,Dungeons: The Eye of Draconus,82
33770,Drakensang The River of Time,82
280540,GhostControl Inc.,82
217270,Karateka ,82
283390,Incoming Forces,82
294670,Putt-Putt Travels Through Time,82
273030,Pro Rugby Manager 2015,82
3230,Genesis Rising,81
200550,Dungeons - The Dark Lord,81
397150,Stellar Overload,81
547410,Peak Angle: Drift Online,81
365890,Heroes of Normandie,81
512790,Quern - Undying Thoughts,81
317530,Congo,81
406170,Vortex: The Gateway,81
384030,Florensia,81
319320,Time Mysteries 3: The Final Enigma,81
429490,Resilience Wave Survival,81
335050,World Of Leaders,81
278530,3 Stars of Destiny,81
271760,Dungeon Lords Steam Edition,81
527450,Cockroach Simulator,81
348270,Social Justice Warriors,81
241760,Kill to Collect,81
485310,Head Shot,81
462000,Cyberpong,81
461230,Dashy Square,81
329690,BasketBelle,81
266330,Ethan: Meteor Hunter,80
45720,Lost Planet: Extreme Condition - Colonies Edition,80
317440,Quantum Rush Champions,80
200050,Naval War: Arctic Circle,80
393750,P·O·L·L·E·N,80
46270,Star Wolves,80
387840,Alpha Runner,80
359960,Choice Chamber,80
18050,DeathSpank: Thongs Of Virtue,80
377690,Starlight Vega,80
368740,Obliteracers,80
513780,Turbo Pug DX,80
338710,Urja,80
277910,Mars Colony: Challenger,80
43500,M.U.D. TV,80
411570,Zombie Exodus,80
514310,SENRAN KAGURA Bon Appetit!,80
2570,Vigil: Blood Bitterness,80
375680,Apartment 666,80
341090,On A Roll 3D,80
244890,Velocity®Ultra,80
525610,Hardware Engineering,80
466110,Shaolin vs Wutang,80
433950,Bit Blaster XL,79
418440,Tick Tock Isle,79
333340,Star Rangers XE,79
361040,Doom & Destiny Advanced,79
272330,Shadow Blade: Reload,79
281860,RefleX,79
418950,DreadOut: Keepers of The Dark,79
526790,Monsti,79
409870,Phantom Brave PC,79
314470,Heroes of a Broken Land,79
427780,PERFECT ANGLE: The puzzle game based on optical illusions,79
430020,Dance of Death,79
379640,Bloo Kid 2,79
342280,Manyland,79
447890,Cat on a Diet,79
233310,Avadon 2: The Corruption,79
11480,Soldiers: Heroes of World War II,79
233110,Defense Technica,79
312920,Rugby League Live 3,79
386650,Dungeons & Robots,79
323490,Oblivious Garden ~Carmina Burana,79
286280,Steel Armor: Blaze of War,79
80000,APOX,79
313040,Pixel Hunter,79
271370,Transport Giant,79
394850,Square Brawl,78
344820,Forsaken Fortress Strategy,78
303840,Point Perfect,78
221910,The Stanley Parable,78
277390,VIDEOBALL,78
8890,Freedom Force vs. the 3rd Reich,78
99900,Spiral Knights,78
502710,The Last Sniper VR,78
25600,Eschalon: Book 1,78
19930,The Settlers: Rise of an Empire Gold Edition  ,78
46740,World Basketball Manager 2010,78
252730,YOU DON'T KNOW JACK Vol. 1 XL,78
315320,Skilltree Saga,78
513230,The Underground Man,78
265380,Grimind,78
273960,Mechs & Mercs: Black Talons,78
307190,Nicole,78
384570,ZanZarah: The Hidden Portal,78
325520,Fire: Ungh’s Quest,78
92220,GundeadliGne,77
525780,Doorways: Old Prototype,77
318570,Hunters Of The Dead,77
259320,Heli Heroes,77
319470,Ninja Pizza Girl,77
392940,Epic Quest of the 4 Crystals,77
355630,Leo's Fortune,77
40980,Stronghold Legends,77
416080,God Game : The Odyssey,77
290380,Micron,77
106000,The Cursed Crusade,77
340200,Bloop,77
294830,RECYCLE,77
270950,Ski Region Simulator,77
275060,Alone in the Dark: Illumination,77
558660,it's always monday,77
464450,DoDonPachi Resurrection,77
254080,World War III: Black Gold,77
386900,The Cat Machine,77
439490,BLUE REVOLVER,77
439910,Risky Rescue,77
321920,Schein,77
496190,Senza Peso,77
60800,Numen: Contest of Heroes,77
416550,Rubber Ducky and the Rainbow Gun,76
408960,Zombasite,76
408900,Unfortunate Spacemen,76
29160,Blueberry Garden,76
291930,Industry Empire,76
361690,STAR WARS™ X-Wing vs TIE Fighter: Balance of Power Campaigns™,76
423900,Dinocide,76
324650,Gemini: Heroes Reborn,76
323670,Super Indie Karts,76
368450,Rememoried,76
342350,Into The Gloom,76
446770,Skeet: VR Target Shooting,76
400510,FINAL TAKE,76
260330,Flockers,76
32900,Restaurant Empire II,76
406850,Crush Your Enemies,76
458830,Snooker Nation Championship,76
280640,Dark Shadows - Army of Evil,76
374060,Stairs,76
351730,On My Own,76
294460,Fenix Rage,76
472060,Ortus Regni,76
6210,Vegas: Make It Big,76
352070,Fort Meow,76
305510,Servo,76
312360,To End All Wars,76
521950,Bullet Sorrow VR,76
488210,JDM Tuner Racing,76
289400,Parkan 2,75
407620,Indie Game Battle,75
303940,CAPSULE,75
202690,Hegemony Gold: Wars of Ancient Greece,75
235070,Bad Bots,75
377310,The Tower Of Elements,75
337850,Avernum 2: Crystal Souls,75
63110,Alter Ego,75
262190,Zombeer,75
310070,The Nightmare Cooperative,75
293480,FRONTIERS,75
205830,Luxor Evolved,75
522040,Princess Remedy In A Heap of Trouble,75
259190,Alone in the Dark: The New Nightmare,75
332620,PONCHO,75
343370,SLAMMED!,75
452230,Spellstone,75
402630,The Coma,74
403180,Draw a Stickman: EPIC 2,74
7010,Project: Snowblind,74
356580,Aerannis,74
340470,You Are Not a Banana: Better Edition,74
468800,Arkshot,74
223730,FLY'N,74
313470,Boot Hill Heroes,74
340630,Ninja Guy,74
296010,NeonXSZ,74
296220,Farm Frenzy 4,74
300540,Sweet Lily Dreams,74
370540,Gary Grigsby's War in the East,74
392080,Wayward Terran Frontier: Zero Falls,74
389700,My Bones,74
236430,DARK SOULS™ II,74
332710,1Quest,74
408760,Pro Cycling Manager 2016,74
492710,VR Ping Pong,74
218040,Democracy 2,74
32330,LEGOⓇ Indiana Jones™: The Original Adventures,73
366290,Carp Fishing Simulator,73
414080,Life is Hard,73
204440,Pickers,73
345090,Ancient Planet,73
388900,Fracture the Flag,73
289800,Dracula: The Resurrection,73
251310,Eleusis,73
369080,Age of Survival,73
43100,World of Zoo,73
216130,Gemini Wars,73
33980,Pound of Ground,73
304170,Kick-Ass 2,73
242720,GunZ 2: The Second Duel,73
279920,Infinity Runner,73
38450,MDK,73
292780,Pajama Sam 2: Thunder And Lightning Aren't So Frightening,73
461970,Skyreach,73
449250,A Little Lily Princess,73
343930,Fort Defense,73
394600,Mighty Gunvolt,73
204860,Men of War: Condemned Heroes,72
463290,Kismet,72
315110,Woah Dave!,72
12480,9th Company - Roots of Terror,72
362400,Regimental Chess,72
454890,Project Starship,72
451130,Khan: Absolute Power,72
293440,Elliot Quest,72
386480,Blood Code,72
333970,A Druid's Duel,72
329280,Avalon Lords: Dawn Rises,72
489610,Chicken Assassin: Reloaded,72
384080,Industry Manager: Future Technologies,72
463150,BARRIER X,72
12170,Grand Theft Auto,71
377600,Tcheco in the Castle of Lucio,71
497940,Destiny of Ancient Kingdoms™,71
487430,KARAKARA,71
408000,Cinderella Escape! R12,71
205810,Jagged Alliance: Crossfire,71
559010,Cosmic Sugar VR,71
425410,Road to Ballhalla,71
274880,Jet Car Stunts,71
313360,The Maker's Eden,71
504490,The God's Chain,71
318260,Supreme: Pizza Empire,71
446560,Just Dance 2017,71
434290,Typefighters (Steam Edition),71
475240,ORCS,71
8790,GTR 2 - FIA GT Racing Game,70
315830,Daedalus - No Escape,70
406720,Alekhine's Gun,70
348290,Hospital Manager,70
248510,Dominions 3,70
325370,Nova-111,70
58400,Turba,70
286810,Hard Truck: Apocalypse Rise Of Clans / Ex Machina: Meridian 113,70
491520,Zero-G VR,70
367710,Afterlife Empire,70
314560,Kyn,70
370280,Season of 12 Colors,70
282780,Stick 'Em Up 2,70
366000,Rogue System,70
301150,The Treasures of Montezuma 4,70
357940,Telepath Tactics,70
302950,Heileen 1: Sail Away,70
252170,Anomaly Warzone Earth Mobile Campaign,70
46550,Post Mortem,70
283350,Eurofighter Typhoon,70
533690,Think To Die,70
370070,Wyrmsun,70
387010,FIVE: Guardians of David,70
464540,Colosse,70
320320,Darkstone,70
453980,Airstrike HD,70
12690,Hunting Unlimited 2010,70
467210,Evo Explores,70
204940,Crusader Kings Complete,70
4520,Full Spectrum Warrior,70
205060,BIT.TRIP CORE,70
415240,Feesh,70
15000,Tom Clancy's Rainbow Six: Lockdown,70
461400,Massive,70
327930,Darklands,70
518030,Aim Hero,70
454250,The Eyes of Ara,69
496730,Sorcerer King: Rivals,69
448570,Origin Of Destiny: Crimson Awakening,69
65610,ArcaniA: Fall of Setarrif,69
293340,The Good Life,69
9990,Ghostbusters: Sanctum of Slime,69
99830,Crysis 2,69
3330,Zuma Deluxe,69
351100,Niffelheim,69
420950,Time Tenshi (2015),69
109700,Achron,69
104020,Storm in a Teacup,69
488280,Gun Done,69
15400,Harvest: Massive Encounter,69
269990,Infinite Space III: Sea of Stars,69
404640,Game Tycoon 2,69
335660,CAFE 0 ~The Drowned Mermaid~,69
314200,Bionic Heart,69
462960,Caveman World: Mountains of Unga Boonga,69
371550,A Bastard's Tale,69
313210,Alpha Zylon,69
408930,ePic Character Generator,69
458470,Grim Legends 3: The Dark City,69
207790,Jane's Advanced Strike Fighters,69
549860,One Night Stand,69
408640,CODE OF PRINCESS,69
409320,Syndrome,69
448000,Sparkle ZERO,69
3010,Xpand Rally,69
70210,Governor of Poker 2: Premium Edition,69
23420,Europa Universalis: Rome - Gold Edition,69
12460,BC Kings,68
508170,BlackSmith HIT,68
331980,Last Inua,68
318690,Cargo 3,68
379870,Alteil: Horizons,68
277110,Return to Mysterious Island,68
301740,Castle: Never Judge a Book by its Cover,68
65400,Archon:Classic,68
433000,Lost Lands: The Golden Curse,68
502750,Quest for Glory Collection,68
405970,Flat Kingdom Paper's Cut Edition,68
294530,Freddi Fish 2: The Case of the Haunted Schoolhouse,68
23300,Yosumin!,68
461010,Roll'd,68
316610,A Good Snowman Is Hard To Build,68
363610,Botology,68
4800,Heroes of Annihilated Empires,68
211070,Check vs. Mate,68
200670,Disciples III: Resurrection,68
268930,Malevolence: The Sword of Ahkranox,68
314340,Chess 2: The Sequel,68
264560,Quest for Infamy,68
294750,Anomaly Defenders,68
334850,1931: Scheherazade at the Library of Pergamum,68
383560,Squarelands,68
341710,Crest,67
407940,Hyper Bounce Blast,67
292060,Final Hours of Titanfall,67
280460,Pulstar,67
371510,Gunnheim,67
303680,FATE: The Traitor Soul,67
312720,Khet 2.0,67
363520,Goliath,67
334290,Gates of Horizon,67
325120,Notch - The Innocent LunA: Eclipsed SinnerS,67
376140,SAGA,67
295990,Evopollution,67
214130,Aerofly FS 1 Flight Simulator,67
306440,Oblitus,67
486360,Timore Inferno,67
410430,Morphine,67
248370,Bridge It (plus),67
491260,Take Thy Throne,67
433800,XSplit,67
411120,Galaxy Admirals,67
308000,Gold Rush! Classic,67
474010,The NADI Project,67
233510,Lunnye Devitsy,67
332400,Girlfriend Rescue,67
406940,Dub Dash,66
108110,Starpoint Gemini,66
330990,Demon Hunter: Chronicles from Beyond,66
331390,Winged Sakura: Mindy's Arc,66
406310,Stop Online - Battle of Words,66
262240,Suguri,66
453850,Dear RED - Extended,66
374400,VoiceBot,66
116120,Lightfish,66
372820,Shot In The Dark,66
253570,Gentlemen!,66
418150,The Madness of Little Emma,66
9730,Tycoon City: New York,66
16300,Everyday Shooter,66
420270,Into the Void,66
521630,Toadled,66
294060,Aaru's Awakening,66
423320,Pendragon Rising,66
351450,Scribble Space,66
318860,Malebolgia,66
295670,Hive Jump,66
448580,Dead End Road,66
459160,Allods Online,66
315540,The Joylancer: Legendary Motor Knight,66
65500,Aura: Fate of the Ages,66
375250,Pizza Express,65
352610,The Way We ALL GO,65
